event,eventLabel,eventDescription,startDate,endDate,location,casualties,prevWar,nextWar,largerConflict,largerConflictLabel,largerConflictDescription,warID,locationID,prevWarID,nextWarID,largerConflictID
http://www.wikidata.org/entity/Q1209169,War in Abkhazia,War in Abkhazia from 1992 to 1993,1992-08-14T00:00:00Z,1993-09-27T00:00:00Z,http://www.wikidata.org/entity/Q23334,,,,http://www.wikidata.org/entity/Q321780,Georgian–Abkhazian conflict,Georgian–Abkhazian conflict,Q1209169,Q23334,,,Q321780
http://www.wikidata.org/entity/Q11942758,Ethiopian-Somali border conflict,,1960-01-01T00:00:00Z,1964-01-01T00:00:00Z,,,,,http://www.wikidata.org/entity/Q5692053,Ethiopian–Somali conflict,,Q11942758,,,,Q5692053
http://www.wikidata.org/entity/Q1413732,Kashmir conflict,"conflict over the Kashmir region between India, Pakistan and China",1947-10-22T00:00:00Z,,http://www.wikidata.org/entity/Q43100,47000,,,http://www.wikidata.org/entity/Q3119132,Indo-Pakistani wars and conflicts,wars between India and Pakistan,Q1413732,Q43100,,,Q3119132
http://www.wikidata.org/entity/Q1814745,Eelam War I,first phase of the Sri Lankan civil war from 1983-1987,1983-07-23T00:00:00Z,1987-07-29T00:00:00Z,http://www.wikidata.org/entity/Q854,,,,http://www.wikidata.org/entity/Q213394,Sri Lankan Civil War,armed conflict in Sri Lanka (1983–2009) between the government and the separatist organization Liberation Tigers of Tamil Eelam,Q1814745,Q854,,,Q213394
http://www.wikidata.org/entity/Q17324420,2014 Israel–Gaza conflict,War fought between the Israel Defense Forces and the Hamas-governed Gaza Strip during 2014,2014-07-08T00:00:00Z,2014-08-26T00:00:00Z,http://www.wikidata.org/entity/Q39760,71,,,http://www.wikidata.org/entity/Q553184,Gaza–Israel conflict,conflict between Gaza and Israel,Q17324420,Q39760,,,Q553184
http://www.wikidata.org/entity/Q619749,Kurdish–Turkish conflict,armed conflict between the Republic of Turkey and various Kurdish insurgent groups,2015-07-24T00:00:00Z,,http://www.wikidata.org/entity/Q205047,,,,http://www.wikidata.org/entity/Q6445763,Kurdish rebellions in Turkey,Kurdish nationalist uprisings in Turkey,Q619749,Q205047,,,Q6445763
http://www.wikidata.org/entity/Q619749,Kurdish–Turkish conflict,armed conflict between the Republic of Turkey and various Kurdish insurgent groups,2015-07-24T00:00:00Z,,http://www.wikidata.org/entity/Q3088996,,,,http://www.wikidata.org/entity/Q6445763,Kurdish rebellions in Turkey,Kurdish nationalist uprisings in Turkey,Q619749,Q3088996,,,Q6445763
http://www.wikidata.org/entity/Q2904516,War over Water,1964-1967 military confrontations between Israel and Syria and Lebanon,1964-11-01T00:00:00Z,1967-05-01T00:00:00Z,http://www.wikidata.org/entity/Q2463859,,,,http://www.wikidata.org/entity/Q8669,Arab–Israeli conflict,geopolitical conflict in the Middle East and North Africa,Q2904516,Q2463859,,,Q8669
http://www.wikidata.org/entity/Q1922071,Indo-Pakistani War of 1971,military confrontation between India and Pakistan alongside the Bangladesh Liberation War. India attacked first,1971-12-03T00:00:00Z,1971-12-16T00:00:00Z,http://www.wikidata.org/entity/Q645659,,,,http://www.wikidata.org/entity/Q10898774,Q10898774,Wikipedia disambiguation page,Q1922071,Q645659,,,Q10898774
http://www.wikidata.org/entity/Q1922071,Indo-Pakistani War of 1971,military confrontation between India and Pakistan alongside the Bangladesh Liberation War. India attacked first,1971-12-03T00:00:00Z,1971-12-16T00:00:00Z,http://www.wikidata.org/entity/Q1366583,,,,http://www.wikidata.org/entity/Q10898774,Q10898774,Wikipedia disambiguation page,Q1922071,Q1366583,,,Q10898774
http://www.wikidata.org/entity/Q18920712,War in Afghanistan (2015–),period of the war starting 1 January 2015,2015-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q889,,http://www.wikidata.org/entity/Q182865,,http://www.wikidata.org/entity/Q1519107,War in Afghanistan,Ongoing conflicts in Afghanistan since 1978,Q18920712,Q889,Q182865,,Q1519107
http://www.wikidata.org/entity/Q2652686,Kachin conflict,armed conflict in Myanmar,1961-02-05T00:00:00Z,,http://www.wikidata.org/entity/Q140646,,,,http://www.wikidata.org/entity/Q852088,Internal conflict in Myanmar,series of ongoing insurgencies within Myanmar,Q2652686,Q140646,,,Q852088
http://www.wikidata.org/entity/Q1271059,Shifta War,,1963-01-01T00:00:00Z,1967-01-01T00:00:00Z,http://www.wikidata.org/entity/Q390213,,,,,,,Q1271059,Q390213,,,
http://www.wikidata.org/entity/Q632787,Insurgency in the Maghreb (2002–),Islamist militant and terrorist activity in the Maghreb and Sahel regions,2002-04-11T00:00:00Z,,http://www.wikidata.org/entity/Q28227,,,,http://www.wikidata.org/entity/Q185729,War on Terror,international military campaign that started after 11 September 2001,Q632787,Q28227,,,Q185729
http://www.wikidata.org/entity/Q11154636,Eelam War III,third phase of the Sri Lankan civil war from 1995-2002,1995-04-19T00:00:00Z,2002-02-22T00:00:00Z,http://www.wikidata.org/entity/Q854,,,,http://www.wikidata.org/entity/Q213394,Sri Lankan Civil War,armed conflict in Sri Lanka (1983–2009) between the government and the separatist organization Liberation Tigers of Tamil Eelam,Q11154636,Q854,,,Q213394
http://www.wikidata.org/entity/Q748780,First Indochina War,war in French Indochina from 1946 to 1954,1946-12-19T00:00:00Z,1954-08-01T00:00:00Z,http://www.wikidata.org/entity/Q185682,,,,http://www.wikidata.org/entity/Q8683,Cold War,state of geopolitical tension after World War II between powers in the Eastern Bloc and the Western Bloc,Q748780,Q185682,,,Q8683
http://www.wikidata.org/entity/Q17324420,2014 Israel–Gaza conflict,War fought between the Israel Defense Forces and the Hamas-governed Gaza Strip during 2014,2014-07-08T00:00:00Z,2014-08-26T00:00:00Z,http://www.wikidata.org/entity/Q801,2205,,,http://www.wikidata.org/entity/Q553184,Gaza–Israel conflict,conflict between Gaza and Israel,Q17324420,Q801,,,Q553184
http://www.wikidata.org/entity/Q2337340,Cenepa piun piun,,1995-01-26T00:00:00Z,1995-02-28T00:00:00Z,http://www.wikidata.org/entity/Q5058842,,,,http://www.wikidata.org/entity/Q2363837,history of the Ecuadorian–Peruvian territorial dispute,,Q2337340,Q5058842,,,Q2363837
http://www.wikidata.org/entity/Q16335075,War in Donbass,armed conflict in the Donbass region of Ukraine,2014-04-06T00:00:00Z,,http://www.wikidata.org/entity/Q2012050,375,,,http://www.wikidata.org/entity/Q15860072,Russian military intervention in Ukraine (2014–present),Russian military intervention in Ukraine,Q16335075,Q2012050,,,Q15860072
http://www.wikidata.org/entity/Q620735,Russo-Georgian War,2008 war between Russia and Georgia in South Ossetia,2008-08-07T00:00:00Z,2008-08-12T00:00:00Z,http://www.wikidata.org/entity/Q23427,229,,,http://www.wikidata.org/entity/Q29242,Georgian–Ossetian conflict,ethno-political conflict over Georgia's autonomous region of South Ossetia,Q620735,Q23427,,,Q29242
http://www.wikidata.org/entity/Q1922071,Indo-Pakistani War of 1971,military confrontation between India and Pakistan alongside the Bangladesh Liberation War. India attacked first,1971-12-03T00:00:00Z,1971-12-16T00:00:00Z,http://www.wikidata.org/entity/Q38684,,,,http://www.wikidata.org/entity/Q10898774,Q10898774,Wikipedia disambiguation page,Q1922071,Q38684,,,Q10898774
http://www.wikidata.org/entity/Q635533,Cambodian–Vietnamese War,1977-1991 interstate war,1977-04-30T00:00:00Z,1991-10-23T00:00:00Z,http://www.wikidata.org/entity/Q424,,,,http://www.wikidata.org/entity/Q796498,Third Indochina War,Wikimedia disambiguation page,Q635533,Q424,,,Q796498
http://www.wikidata.org/entity/Q652284,1982 Ethiopian–Somali Border War,war,1982-06-01T00:00:00Z,1982-08-01T00:00:00Z,,,,,http://www.wikidata.org/entity/Q40719,Conflicts in the Horn of Africa,Wikimedia list article,Q652284,,,,Q40719
http://www.wikidata.org/entity/Q1354920,Djiboutian–Eritrean border conflict,2008 armed conflict in East Africa,2008-06-10T00:00:00Z,2008-06-13T00:00:00Z,http://www.wikidata.org/entity/Q1252648,,,,,,,Q1354920,Q1252648,,,
http://www.wikidata.org/entity/Q3196886,2009 Eastern Congo offensive,,2009-01-20T00:00:00Z,2009-02-27T00:00:00Z,,,,,http://www.wikidata.org/entity/Q327237,Kivu conflict,conflict in the Democratic Republic of the Congo,Q3196886,,,,Q327237
http://www.wikidata.org/entity/Q3429692,55 Day War,,1993-01-09T00:00:00Z,1993-03-06T00:00:00Z,http://www.wikidata.org/entity/Q916,,,,http://www.wikidata.org/entity/Q12055176,Angolan Civil War,armed conflict in Angola between 1975 and 2002,Q3429692,Q916,,,Q12055176
http://www.wikidata.org/entity/Q1519107,War in Afghanistan,Ongoing conflicts in Afghanistan since 1978,1978-04-27T00:00:00Z,,http://www.wikidata.org/entity/Q889,,,,http://www.wikidata.org/entity/Q8683,Cold War,state of geopolitical tension after World War II between powers in the Eastern Bloc and the Western Bloc,Q1519107,Q889,,,Q8683
http://www.wikidata.org/entity/Q16335075,War in Donbass,armed conflict in the Donbass region of Ukraine,2014-04-06T00:00:00Z,,http://www.wikidata.org/entity/Q171965,375,,,http://www.wikidata.org/entity/Q16918333,Ukrainian crisis,"prolonged political crisis in Ukraine, began on 21 November 2013",Q16335075,Q171965,,,Q16918333
http://www.wikidata.org/entity/Q381375,Nagorno-Karabakh War,armed conflict that took place in the late 1980s to May 1994,1988-02-20T00:00:00Z,1994-05-12T00:00:00Z,http://www.wikidata.org/entity/Q399,,,,http://www.wikidata.org/entity/Q16954835,Nagorno-Karabakh conflict,ethnic conflict between the Republic of Armenia and Azerbaijan,Q381375,Q399,,,Q16954835
http://www.wikidata.org/entity/Q1262084,Djiboutian Civil War,war,1991-10-01T00:00:00Z,1994-12-01T00:00:00Z,,,,,http://www.wikidata.org/entity/Q40719,Conflicts in the Horn of Africa,Wikimedia list article,Q1262084,,,,Q40719
http://www.wikidata.org/entity/Q1922071,Indo-Pakistani War of 1971,military confrontation between India and Pakistan alongside the Bangladesh Liberation War. India attacked first,1971-12-03T00:00:00Z,1971-12-16T00:00:00Z,http://www.wikidata.org/entity/Q2399139,,,,http://www.wikidata.org/entity/Q10898774,Q10898774,Wikipedia disambiguation page,Q1922071,Q2399139,,,Q10898774
http://www.wikidata.org/entity/Q832273,Eritrean–Ethiopian War,war between Ethiopia and Eritrea at the end of the 20th century,1998-05-06T00:00:00Z,2000-05-25T00:00:00Z,http://www.wikidata.org/entity/Q986,,,,http://www.wikidata.org/entity/Q40719,Conflicts in the Horn of Africa,Wikimedia list article,Q832273,Q986,,,Q40719
http://www.wikidata.org/entity/Q1922071,Indo-Pakistani War of 1971,military confrontation between India and Pakistan alongside the Bangladesh Liberation War. India attacked first,1971-12-03T00:00:00Z,1971-12-16T00:00:00Z,http://www.wikidata.org/entity/Q58705,,,,http://www.wikidata.org/entity/Q10898774,Q10898774,Wikipedia disambiguation page,Q1922071,Q58705,,,Q10898774
http://www.wikidata.org/entity/Q2652686,Kachin conflict,armed conflict in Myanmar,1961-02-05T00:00:00Z,,http://www.wikidata.org/entity/Q456847,,,,http://www.wikidata.org/entity/Q852088,Internal conflict in Myanmar,series of ongoing insurgencies within Myanmar,Q2652686,Q456847,,,Q852088
http://www.wikidata.org/entity/Q322607,War of Attrition,1967-1970 war between Israel and Egypt,1967-07-01T00:00:00Z,1970-08-07T00:00:00Z,http://www.wikidata.org/entity/Q36755,,,,http://www.wikidata.org/entity/Q8669,Arab–Israeli conflict,geopolitical conflict in the Middle East and North Africa,Q322607,Q36755,,,Q8669
http://www.wikidata.org/entity/Q2337340,Cenepa piun piun,,1995-01-26T00:00:00Z,1995-02-28T00:00:00Z,http://www.wikidata.org/entity/Q1288434,,,,http://www.wikidata.org/entity/Q2363837,history of the Ecuadorian–Peruvian territorial dispute,,Q2337340,Q1288434,,,Q2363837
http://www.wikidata.org/entity/Q643925,Invasion of Dagestan,Part of Russian-Chechen conflict,1999-08-02T00:00:00Z,1999-09-14T00:00:00Z,http://www.wikidata.org/entity/Q5118,,,,http://www.wikidata.org/entity/Q14947002,Chechen–Russian conflict,centuries-long conflict,Q643925,Q5118,,,Q14947002
http://www.wikidata.org/entity/Q1361929,Indonesia–Malaysia confrontation,military conflict (1963–1966),1963-01-20T00:00:00Z,1966-08-11T00:00:00Z,http://www.wikidata.org/entity/Q18758,,,,http://www.wikidata.org/entity/Q6741681,Malaysia Agreement,"treaty combining North Borneo, Sarawak and Singapore into Malaya",Q1361929,Q18758,,,Q6741681
http://www.wikidata.org/entity/Q17272643,spillover of the Syrian Civil War,impact of the Syrian Civil War in the Arab world,2011-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q796,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17272643,Q796,,,Q178810
http://www.wikidata.org/entity/Q17272643,spillover of the Syrian Civil War,impact of the Syrian Civil War in the Arab world,2011-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q801,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17272643,Q801,,,Q178810
http://www.wikidata.org/entity/Q17272643,spillover of the Syrian Civil War,impact of the Syrian Civil War in the Arab world,2011-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q810,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17272643,Q810,,,Q178810
http://www.wikidata.org/entity/Q17272643,spillover of the Syrian Civil War,impact of the Syrian Civil War in the Arab world,2011-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q822,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17272643,Q822,,,Q178810
http://www.wikidata.org/entity/Q17272643,spillover of the Syrian Civil War,impact of the Syrian Civil War in the Arab world,2011-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q858,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17272643,Q858,,,Q178810
http://www.wikidata.org/entity/Q190029,Kosovo War,late 1990s armed conflict in Kosovo,1998-02-27T00:00:00Z,1999-06-11T00:00:00Z,http://www.wikidata.org/entity/Q1231,,,,http://www.wikidata.org/entity/Q242352,Yugoslav Wars,ethnic conflicts fought from 1991 to 2001 on the territory of former Yugoslavia,Q190029,Q1231,,,Q242352
http://www.wikidata.org/entity/Q1783607,Salvadoran Civil War,13 year 1979-1992 civil war in El Salvador,1979-10-15T00:00:00Z,1992-01-16T00:00:00Z,http://www.wikidata.org/entity/Q792,,,,http://www.wikidata.org/entity/Q3002766,Central American crisis,Late 1970's-early 1990's military and political crisis in Central America,Q1783607,Q792,,,Q3002766
http://www.wikidata.org/entity/Q233583,Indo-Pakistani War of 1965.,Culmination of skirmishes between India and Pakistan in 1965.,1965-08-01T00:00:00Z,1965-09-23T00:00:00Z,http://www.wikidata.org/entity/Q43100,,,,http://www.wikidata.org/entity/Q10898774,Q10898774,Wikipedia disambiguation page,Q233583,Q43100,,,Q10898774
http://www.wikidata.org/entity/Q371394,Bangladesh Liberation War,conflict that led to the independence of the majority-Bengali country,1971-03-26T00:00:00Z,1971-12-16T00:00:00Z,http://www.wikidata.org/entity/Q842931,,,,http://www.wikidata.org/entity/Q8683,Cold War,state of geopolitical tension after World War II between powers in the Eastern Bloc and the Western Bloc,Q371394,Q842931,,,Q8683
http://www.wikidata.org/entity/Q644589,Toyota War,last phase of the Chadian–Libyan conflict. It takes its name from the Toyota pickup trucks used,1986-12-16T00:00:00Z,1987-09-11T00:00:00Z,http://www.wikidata.org/entity/Q16206846,,,,http://www.wikidata.org/entity/Q611071,Chadian–Libyan conflict,,Q644589,Q16206846,,,Q611071
http://www.wikidata.org/entity/Q652285,Indo-Pakistani War of 1947,1947-1948 war between India and Pakistan,1947-10-22T00:00:00Z,1949-01-01T00:00:00Z,http://www.wikidata.org/entity/Q43100,,,,http://www.wikidata.org/entity/Q3119132,Indo-Pakistani wars and conflicts,wars between India and Pakistan,Q652285,Q43100,,,Q3119132
http://www.wikidata.org/entity/Q16151540,Eelam War IV,the fourth and final phase of the Sri Lankan civil war,2006-07-26T00:00:00Z,2009-05-18T00:00:00Z,http://www.wikidata.org/entity/Q854,,,,http://www.wikidata.org/entity/Q213394,Sri Lankan Civil War,armed conflict in Sri Lanka (1983–2009) between the government and the separatist organization Liberation Tigers of Tamil Eelam,Q16151540,Q854,,,Q213394
http://www.wikidata.org/entity/Q318250,Ethio-Somali War,1977-78 Somali military offensive over the disputed Ogaden region of Ethiopia,1977-07-13T00:00:00Z,1978-03-15T00:00:00Z,http://www.wikidata.org/entity/Q115,,,,http://www.wikidata.org/entity/Q8683,Cold War,state of geopolitical tension after World War II between powers in the Eastern Bloc and the Western Bloc,Q318250,Q115,,,Q8683
http://www.wikidata.org/entity/Q285280,War of Pridnestrovie,early 1990's armed conflict,1992-03-02T00:00:00Z,1992-07-21T00:00:00Z,http://www.wikidata.org/entity/Q3537754,,,,,,,Q285280,Q3537754,,,
http://www.wikidata.org/entity/Q4116897,Second Kurdish–Iraqi War,1974–1975 Kurdish rebellion in northern Iraq,1974-01-01T00:00:00Z,1975-01-01T00:00:00Z,,,,,http://www.wikidata.org/entity/Q6068230,Iraqi–Kurdish conflict,wars and rebellions by Iraqi Kurds against the government,Q4116897,,,,Q6068230
http://www.wikidata.org/entity/Q545449,Iraq War,war which started on 20 March 2003,2003-03-20T00:00:00Z,2011-12-15T00:00:00Z,http://www.wikidata.org/entity/Q796,,,,,,,Q545449,Q796,,,
http://www.wikidata.org/entity/Q190758,Darfur conflict,major armed conflict in the Darfur region of Sudan that began in February 2003,2003-02-26T00:00:00Z,,http://www.wikidata.org/entity/Q46733,,,,,,,Q190758,Q46733,,,
http://www.wikidata.org/entity/Q1640107,Ifni War,,1957-10-23T00:00:00Z,1958-06-30T00:00:00Z,http://www.wikidata.org/entity/Q689837,,,,http://www.wikidata.org/entity/Q1146918,decolonization of Africa,1950s–70s independence of African colonies from Western European powers,Q1640107,Q689837,,,Q1146918
http://www.wikidata.org/entity/Q611071,Chadian–Libyan conflict,,1978-01-01T00:00:00Z,1987-01-01T00:00:00Z,http://www.wikidata.org/entity/Q657,,,,,,,Q611071,Q657,,,
http://www.wikidata.org/entity/Q202465,Uganda–Tanzania War,1978-79 war,1978-01-01T00:00:00Z,1979-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1036,,,,,,,Q202465,Q1036,,,
http://www.wikidata.org/entity/Q2337340,Cenepa piun piun,,1995-01-26T00:00:00Z,1995-02-28T00:00:00Z,http://www.wikidata.org/entity/Q1993836,,,,http://www.wikidata.org/entity/Q2363837,history of the Ecuadorian–Peruvian territorial dispute,,Q2337340,Q1993836,,,Q2363837
http://www.wikidata.org/entity/Q381375,Nagorno-Karabakh War,armed conflict that took place in the late 1980s to May 1994,1988-02-20T00:00:00Z,1994-05-12T00:00:00Z,http://www.wikidata.org/entity/Q227,,,,http://www.wikidata.org/entity/Q16954835,Nagorno-Karabakh conflict,ethnic conflict between the Republic of Armenia and Azerbaijan,Q381375,Q227,,,Q16954835
http://www.wikidata.org/entity/Q832273,Eritrean–Ethiopian War,war between Ethiopia and Eritrea at the end of the 20th century,1998-05-06T00:00:00Z,2000-05-25T00:00:00Z,http://www.wikidata.org/entity/Q115,,,,http://www.wikidata.org/entity/Q40719,Conflicts in the Horn of Africa,Wikimedia list article,Q832273,Q115,,,Q40719
http://www.wikidata.org/entity/Q16335075,War in Donbass,armed conflict in the Donbass region of Ukraine,2014-04-06T00:00:00Z,,http://www.wikidata.org/entity/Q171965,375,,,http://www.wikidata.org/entity/Q15860072,Russian military intervention in Ukraine (2014–present),Russian military intervention in Ukraine,Q16335075,Q171965,,,Q15860072
http://www.wikidata.org/entity/Q16335075,War in Donbass,armed conflict in the Donbass region of Ukraine,2014-04-06T00:00:00Z,,http://www.wikidata.org/entity/Q605714,375,,,http://www.wikidata.org/entity/Q16918333,Ukrainian crisis,"prolonged political crisis in Ukraine, began on 21 November 2013",Q16335075,Q605714,,,Q16918333
http://www.wikidata.org/entity/Q1072042,War in Somalia (2006-2009),"armed conflict involving largely Ethiopian and Somali Transitional Federal Government (TFG) forces and Somali troops from Puntland vs the Somali Islamist umbrella group, the Islamic Court Union (ICU) and other affiliated militias",2006-12-20T00:00:00Z,2009-01-30T00:00:00Z,http://www.wikidata.org/entity/Q1045,,,http://www.wikidata.org/entity/Q1052332,http://www.wikidata.org/entity/Q243620,Somali Civil War,civil war taking place in Somalia since 1991,Q1072042,Q1045,,Q1052332,Q243620
http://www.wikidata.org/entity/Q17324420,2014 Israel–Gaza conflict,War fought between the Israel Defense Forces and the Hamas-governed Gaza Strip during 2014,2014-07-08T00:00:00Z,2014-08-26T00:00:00Z,http://www.wikidata.org/entity/Q39760,2205,,,http://www.wikidata.org/entity/Q553184,Gaza–Israel conflict,conflict between Gaza and Israel,Q17324420,Q39760,,,Q553184
http://www.wikidata.org/entity/Q16118002,Palestinian separation,,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,,,,,,,,Q16118002,,,,
http://www.wikidata.org/entity/Q2342102,Indochina Wars,series of wars fought in Southeast Asia from 1946 until 1989,1946-01-01T00:00:00Z,1989-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11708,,,,,,,Q2342102,Q11708,,,
http://www.wikidata.org/entity/Q404517,Kargil War,war,1999-05-01T00:00:00Z,1999-07-01T00:00:00Z,http://www.wikidata.org/entity/Q1650798,,,,http://www.wikidata.org/entity/Q1413732,Kashmir conflict,"conflict over the Kashmir region between India, Pakistan and China",Q404517,Q1650798,,,Q1413732
http://www.wikidata.org/entity/Q17272643,spillover of the Syrian Civil War,impact of the Syrian Civil War in the Arab world,2011-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q43,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17272643,Q43,,,Q178810
http://www.wikidata.org/entity/Q28444896,ECOWAS military intervention in the Gambia,military intervention in the Gambia by several West African countries,2017-01-19T00:00:00Z,2017-01-20T00:00:00Z,http://www.wikidata.org/entity/Q1005,,,,http://www.wikidata.org/entity/Q28398113,2016–17 Gambian constitutional crisis,,Q28444896,Q1005,,,Q28398113
http://www.wikidata.org/entity/Q17984356,Iraqi Civil War (2014–2017),Armed conflict in the Middle East that began on 1 January 2014,2014-01-01T00:00:00Z,2017-12-09T00:00:00Z,http://www.wikidata.org/entity/Q796,,,,http://www.wikidata.org/entity/Q17272643,spillover of the Syrian Civil War,impact of the Syrian Civil War in the Arab world,Q17984356,Q796,,,Q17272643
http://www.wikidata.org/entity/Q42306419,Third Guatemala War,Civil War for capital between 1978 and 1984,1978-01-01T00:00:00Z,1984-01-01T00:00:00Z,http://www.wikidata.org/entity/Q774,,,,http://www.wikidata.org/entity/Q1282732,Guatemalan Civil War,1960-1996 civil war in Guatemala,Q42306419,Q774,,,Q1282732
http://www.wikidata.org/entity/Q12055176,Angolan Civil War,armed conflict in Angola between 1975 and 2002,1975-11-11T00:00:00Z,2002-04-04T00:00:00Z,http://www.wikidata.org/entity/Q916,,http://www.wikidata.org/entity/Q1780216,,http://www.wikidata.org/entity/Q8683,Cold War,state of geopolitical tension after World War II between powers in the Eastern Bloc and the Western Bloc,Q12055176,Q916,Q1780216,,Q8683
http://www.wikidata.org/entity/Q42410540,First Uganda War,Civil War for Local Issue in 1966,1966-01-01T00:00:00Z,1966-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1036,,,,,,,Q42410540,Q1036,,,
http://www.wikidata.org/entity/Q65251940,Q65251940,,2018-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q66812617,,,,,,,Q65251940,Q66812617,,,
http://www.wikidata.org/entity/Q2609193,Guinea-Bissau War of Independence,1963-1974 armed conflict in Portuguese Guinea,1963-01-23T00:00:00Z,1974-09-10T00:00:00Z,http://www.wikidata.org/entity/Q1007,,,,http://www.wikidata.org/entity/Q609836,Portuguese Colonial War,1961–1974 armed conflicts in Africa between Portugal and independence movements,Q2609193,Q1007,,,Q609836
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q235563,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q235563,,,Q926905
http://www.wikidata.org/entity/Q15353665,South Sudanese conflict,conflict in South Sudan between government and opposition forces; began on 14 December 2013,2013-12-15T00:00:00Z,,http://www.wikidata.org/entity/Q958,,,,http://www.wikidata.org/entity/Q6589923,ethnic violence in South Sudan,part of the Sudanese nomadic conflicts,Q15353665,Q958,,,Q6589923
